Event,n_Primitive,1dtPrimitive.id_r,2dtPrimitive.id_r,3dtPrimitive.id_r,4dtPrimitive.id_r,1dtPrimitive.id_eta,2dtPrimitive.id_eta,3dtPrimitive.id_eta,4dtPrimitive.id_eta,1dtPrimitive.id_phi,2dtPrimitive.id_phi,3dtPrimitive.id_phi,4dtPrimitive.id_phi,1dtPrimitive.phiGlb,2dtPrimitive.phiGlb,3dtPrimitive.phiGlb,4dtPrimitive.phiGlb,1dtPrimitive.phiB,2dtPrimitive.phiB,3dtPrimitive.phiB,4dtPrimitive.phiB,delta_phi12,delta_phi13,delta_phi14,delta_phi23,delta_phi24,delta_phi34,genParticle.pt
1792.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,-0.185546875,-0.187744140625,-0.188720703125,0.0,-9.0,-5.0,-2.0,0.0,0.002197265625,0.003173828125,0.185546875,0.0009765625,0.187744140625,0.188720703125,73.90357971191406
1793.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,12.0,12.0,5.8247718811035165,5.8279457092285165,5.8213539123535165,5.8206214904785165,-11.0,91.0,-3.0,-6.0,0.003173828125,0.00341796875,0.004150390625,0.006591796875,0.00732421875,0.000732421875,106.44775390625
1794.0,2.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,5.0,4.0,0.0,0.0,1.9020123481750488,1.9218705892562864,0.0,0.0,22.0,72.0,0.0,0.0,0.01985824108123757,1.9020123481750488,1.9020123481750488,1.9218705892562864,1.9218705892562864,0.0,6.36295223236084
1795.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,2.697339534759521,2.692700862884521,0.0,0.0,-20.0,-4.0,0.0,0.0,0.004638671875,2.697339534759521,2.697339534759521,2.692700862884521,2.692700862884521,0.0,11.161538124084473
1796.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,1.0,1.0,1.0,2.0,0.20458984375,0.202880859375,0.201416015625,0.200844869017601,-6.0,23.0,-2.0,0.0,0.001708984375,0.003173828125,0.003744974732398987,0.00146484375,0.002035990357398987,0.0005711466073989868,100.38793182373048
1797.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,2.803540706634521,2.800611019134521,2.798657894134521,2.797437191009521,-11.0,-11.0,-5.0,-1.0,0.0029296875,0.0048828125,0.006103515625,0.001953125,0.003173828125,0.001220703125,66.68749237060547
1798.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0764944553375244,1.0679495334625244,1.0620901584625244,1.0603811740875244,-26.0,-21.0,-32.0,-1.0,0.008544921875,0.014404296875,0.01611328125,0.005859375,0.007568359375,0.001708984375,23.60639953613281
1799.0,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,9.0,9.0,0.0,0.0,4.430733680725098,4.422921180725098,0.0,0.0,-14.0,-7.0,0.0,0.0,0.0078125,4.430733680725098,4.430733680725098,4.422921180725098,4.422921180725098,0.0,42.42208862304688
1800.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,10.0,10.0,10.0,10.0,4.87669563293457,4.85960578918457,4.85008430480957,4.84568977355957,-56.0,-50.0,-25.0,-9.0,0.01708984375,0.026611328125,0.031005859375,0.009521484375,0.013916015625,0.00439453125,12.42906665802002
1801.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,0.0,6.0125160217285165,-0.271728515625,6.0105628967285165,0.0,-6.0,-3.0,0.0,0.0,6.2842445373535165,0.001953125,6.0125160217285165,6.2822914123535165,0.271728515625,6.0105628967285165,170.6109161376953
1802.0,4.0,1.0,1.0,1.0,1.0,-1.0,-2.0,-2.0,-2.0,4.0,4.0,4.0,4.0,1.5881303548812866,1.5900834798812866,1.5859330892562866,1.5854448080062866,-8.0,73.0,-2.0,-5.0,0.001953125,0.002197265625,0.002685546875,0.004150390625,0.004638671875,0.00048828125,143.46644592285156
1803.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,3.0,3.0,3.0,0.0,0.9082815647125244,0.9075491428375244,0.9070608615875244,0.0,-2.0,-2.0,0.0,0.0,0.000732421875,0.001220703125,0.9082815647125244,0.00048828125,0.9075491428375244,0.9070608615875244,182.7346649169922
1804.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,4.1319055557250985,4.1309289932250985,4.1299524307250985,4.1297082901000985,-22.0,-2.0,-1.0,-1.0,0.0009765625,0.001953125,0.002197265625,0.0009765625,0.001220703125,0.000244140625,136.87120056152344
1805.0,3.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,-0.120849609375,-0.123046875,-0.123291015625,0.0,-4.0,-2.0,1.0,0.0,0.002197265625,0.00244140625,0.120849609375,0.000244140625,0.123046875,0.123291015625,185.0805206298828
1806.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,4.74559211730957,4.74193000793457,4.73997688293457,4.73875617980957,-9.0,-15.0,-6.0,-2.0,0.003662109375,0.005615234375,0.0068359375,0.001953125,0.003173828125,0.001220703125,66.32835388183594
1807.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.462306022644043,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,5.462306022644043,5.462306022644043,5.462306022644043,0.0,0.0,0.0,24.622337341308594
1808.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,4.66722297668457,4.66600227355957,4.66502571105957,4.66551399230957,-5.0,-2.0,-4.0,-38.0,0.001220703125,0.002197265625,0.001708984375,0.0009765625,0.00048828125,0.00048828125,169.9604034423828
1809.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,8.0,8.0,8.0,8.0,3.6029355525970463,3.6009824275970463,3.5995175838470463,3.5992734432220463,-8.0,-19.0,-4.0,2.0,0.001953125,0.00341796875,0.003662109375,0.00146484375,0.001708984375,0.000244140625,73.3487319946289
1810.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,2.0350689888000493,2.0328717231750493,2.0311627388000493,0.0,-7.0,-6.0,-5.0,0.0,0.002197265625,0.00390625,2.0350689888000493,0.001708984375,2.0328717231750493,2.0311627388000493,105.41700744628906
1811.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0777935981750493,2.0072369575500493,2.0060162544250493,2.0052838325500493,59.0,-4.0,-3.0,-3.0,0.070556640625,0.07177734375,0.072509765625,0.001220703125,0.001953125,0.000732421875,113.56672668457031
1812.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,8.0,0.0,0.0,3.9932336807250977,3.9916074275970463,0.0,0.0,-4.0,-18.0,0.0,0.0,0.0016262531280513137,3.9932336807250977,3.9932336807250977,3.9916074275970463,3.9916074275970463,0.0,79.82877349853516
1813.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,9.0,9.0,9.0,9.0,4.0698938369750985,4.0662317276000985,4.0635461807250985,4.0623254776000985,-13.0,-6.0,-7.0,39.0,0.003662109375,0.00634765625,0.007568359375,0.002685546875,0.00390625,0.001220703125,60.82670974731445
1814.0,3.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,2.0,0.0,0.227294921875,0.2236328125,0.229409322142601,0.0,-7.0,-2.0,49.0,0.0,0.003662109375,0.002114400267601013,0.227294921875,0.005776509642601013,0.2236328125,0.229409322142601,96.16312408447266
1815.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,10.0,10.0,10.0,10.0,4.57908821105957,4.57762336730957,4.57664680480957,4.57615852355957,-5.0,-2.0,-4.0,-2.0,0.00146484375,0.00244140625,0.0029296875,0.0009765625,0.00146484375,0.00048828125,148.2115020751953
1816.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2.1625103950500493,2.1610455513000493,2.1598248481750493,2.1593365669250493,-6.0,-3.0,-2.0,-2.0,0.00146484375,0.002685546875,0.003173828125,0.001220703125,0.001708984375,0.00048828125,119.6894760131836
1818.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,3.0,3.0,3.0,0.0,1.1770803928375244,1.1741507053375244,1.1717092990875244,0.0,10.0,-9.0,13.0,0.0,0.0029296875,0.00537109375,1.1770803928375244,0.00244140625,1.1741507053375244,1.1717092990875244,50.62582778930664
1819.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,3.189200162887573,3.186514616012573,0.0,0.0,-10.0,-3.0,0.0,0.0,0.002685546875,3.189200162887573,3.189200162887573,3.186514616012573,3.186514616012573,0.0,42.2564697265625
1820.0,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,12.0,12.0,0.0,0.0,5.5759925842285165,5.5596351623535165,0.0,0.0,92.0,1.0,0.0,0.0,0.016357421875,5.5759925842285165,5.5759925842285165,5.5596351623535165,5.5596351623535165,0.0,121.50862121582031
1821.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,5.0,5.0,5.0,4.0,1.9642682075500488,1.9515728950500488,1.9398541450500488,1.9345659017562864,-51.0,-3.0,-17.0,-8.0,0.0126953125,0.0244140625,0.02970230579376243,0.01171875,0.01700699329376243,0.005288243293762429,14.684386253356935
1822.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.7013331651687622,0.7001124620437622,0.6993800401687622,0.6988089084625244,-4.0,-6.0,-3.0,-2.0,0.001220703125,0.001953125,0.002524256706237793,0.000732421875,0.001303553581237793,0.000571131706237793,168.98406982421875
1823.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,2.0,3.0,3.0,0.0,0.7999659776687622,0.7979300022125244,0.7957327365875244,0.0,-7.0,1.0,-3.0,0.0,0.002035975456237793,0.004233241081237793,0.7999659776687622,0.002197265625,0.7979300022125244,0.7957327365875244,91.48303985595705
1824.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.9668753147125244,0.9651663303375244,0.9639456272125244,0.0,-4.0,-3.0,-3.0,0.0,0.001708984375,0.0029296875,0.9668753147125244,0.001220703125,0.9651663303375244,0.9639456272125244,144.59423828125
1825.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.7284327745437622,0.7211085557937622,0.7128077745437622,0.7117483615875244,-28.0,-50.0,32.0,-7.0,0.00732421875,0.015625,0.016684412956237793,0.00830078125,0.009360194206237793,0.001059412956237793,22.64286804199219
1826.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,5.0,0.0,2.1871685981750493,2.1798443794250493,2.1756939888000493,0.0,-47.0,-15.0,-13.0,0.0,0.00732421875,0.011474609375,2.1871685981750493,0.004150390625,2.1798443794250493,2.1756939888000493,15.847600936889648
1827.0,4.0,1.0,1.0,1.0,1.0,-1.0,-2.0,-2.0,-2.0,12.0,12.0,12.0,12.0,5.8601722717285165,5.8587074279785165,5.8584632873535165,5.8582191467285165,25.0,-5.0,1.0,1.0,0.00146484375,0.001708984375,0.001953125,0.000244140625,0.00048828125,0.000244140625,198.83050537109372
1828.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,1.0,1.0,1.0,0.0,0.034912109375,0.032470703125,0.031005859375,0.0,8.0,-16.0,-1.0,0.0,0.00244140625,0.00390625,0.034912109375,0.00146484375,0.032470703125,0.031005859375,72.02955627441406
1829.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,6.0,0.0,2.625073909759521,2.623364925384521,2.621900081634521,0.0,-3.0,-27.0,-2.0,0.0,0.001708984375,0.003173828125,2.625073909759521,0.00146484375,2.623364925384521,2.621900081634521,123.6211929321289
1830.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,1.7580522298812866,1.7558549642562866,1.7536576986312866,1.7529252767562866,-5.0,-18.0,8.0,0.0,0.002197265625,0.00439453125,0.005126953125,0.002197265625,0.0029296875,0.000732421875,82.71685028076172
1831.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,2.1136822700500493,2.0604596138000493,2.0370221138000493,0.0,-169.0,-127.0,24.0,0.0,0.05322265625,0.07666015625,2.1136822700500493,0.0234375,2.0604596138000493,2.0370221138000493,4.3268651962280265
1832.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,9.0,9.0,9.0,9.0,4.2417688369750985,4.2339563369750985,4.2285852432250985,4.2263879776000985,-27.0,-18.0,-9.0,-5.0,0.0078125,0.01318359375,0.015380859375,0.00537109375,0.007568359375,0.002197265625,24.977495193481445
1833.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,9.0,9.0,9.0,4.0857629776000985,4.0833215713500985,4.0821008682250985,4.0816125869750985,-7.0,-8.0,3.0,-5.0,0.00244140625,0.003662109375,0.004150390625,0.001220703125,0.001708984375,0.00048828125,80.35430145263672
1834.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,6.0,7.0,6.0,0.0,2.917066097259521,2.916006803512573,2.913892269134521,0.0,-6.0,39.0,-2.0,0.0,0.0010592937469482422,0.003173828125,2.917066097259521,0.002114534378051758,2.916006803512573,2.913892269134521,109.0628433227539
1835.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,4.1546106338500985,4.1524133682250985,4.1504602432250985,0.0,-8.0,-7.0,-3.0,0.0,0.002197265625,0.004150390625,4.1546106338500985,0.001953125,4.1524133682250985,4.1504602432250985,72.82726287841797
1836.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.9871389865875244,0.9893362522125244,0.9846975803375244,0.9839651584625244,-7.0,80.0,-19.0,-19.0,0.002197265625,0.00244140625,0.003173828125,0.004638671875,0.00537109375,0.000732421875,182.84002685546875
1837.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.3202296495437622,0.3187648057937622,0.0,0.0,28.0,0.0,0.0,0.0,0.00146484375,0.3202296495437622,0.3202296495437622,0.3187648057937622,0.3187648057937622,0.0,137.12518310546878
1838.0,2.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.3661280870437622,0.3646632432937622,0.0,0.0,-2.0,-1.0,0.0,0.0,0.00146484375,0.3661280870437622,0.3661280870437622,0.3646632432937622,0.3646632432937622,0.0,153.8000030517578
1839.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,7.0,0.0,3.328360319137573,3.326407194137573,3.323965787887573,0.0,-8.0,7.0,0.0,0.0,0.001953125,0.00439453125,3.328360319137573,0.00244140625,3.326407194137573,3.323965787887573,87.58953857421875
1840.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,0.0,5.402979850769043,5.380030632019043,5.365870475769043,0.0,-77.0,-56.0,-12.0,0.0,0.02294921875,0.037109375,5.402979850769043,0.01416015625,5.380030632019043,5.365870475769043,9.063828468322754
1841.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0476858615875244,1.0240042209625244,1.0086233615875244,1.0047171115875244,-84.0,-54.0,-26.0,-4.0,0.023681640625,0.0390625,0.04296875,0.015380859375,0.019287109375,0.00390625,26.808881759643555
1842.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,3.353750944137573,3.338858366012573,3.335196256637573,0.0,-29.0,-19.0,-23.0,0.0,0.014892578125,0.0185546875,3.353750944137573,0.003662109375,3.338858366012573,3.335196256637573,28.60012626647949
1843.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,3.203116178512573,3.201407194137573,3.199942350387573,3.199209928512573,-6.0,-5.0,-1.0,-1.0,0.001708984375,0.003173828125,0.00390625,0.00146484375,0.002197265625,0.000732421875,125.97208404541016
1844.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,3.0,3.0,4.0,0.0,1.2285940647125244,1.2268850803375244,1.2246049642562866,0.0,-5.0,9.0,2.0,0.0,0.001708984375,0.003989100456237793,1.2285940647125244,0.002280116081237793,1.2268850803375244,1.2246049642562866,93.1904525756836
1845.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.9683401584625244,0.9549124240875244,0.9461233615875244,0.9431936740875244,-42.0,-32.0,-17.0,2.0,0.013427734375,0.022216796875,0.025146484375,0.0087890625,0.01171875,0.0029296875,18.39077377319336
1846.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,4.0,4.0,4.0,4.0,1.7460893392562866,1.7448686361312866,1.7441362142562866,1.7436479330062866,-2.0,-2.0,-1.0,-1.0,0.001220703125,0.001953125,0.00244140625,0.000732421875,0.001220703125,0.00048828125,148.02560424804688
1847.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0480084419250493,2.0467877388000493,2.0458111763000493,2.0453228950500493,-2.0,-4.0,-1.0,0.0,0.001220703125,0.002197265625,0.002685546875,0.0009765625,0.00146484375,0.00048828125,171.6129608154297
1848.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,2.0636334419250493,2.0624127388000493,2.0619244575500493,0.0,-5.0,-4.0,-4.0,0.0,0.001220703125,0.001708984375,2.0636334419250493,0.00048828125,2.0624127388000493,2.0619244575500493,160.27273559570312
1849.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2.248203754425049,2.221592426300049,2.205479145050049,2.200840473175049,-78.0,-60.0,-28.0,2.0,0.026611328125,0.042724609375,0.04736328125,0.01611328125,0.020751953125,0.004638671875,9.874009132385254
1850.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,11.0,11.0,11.0,11.0,5.186427116394043,5.185450553894043,5.184718132019043,5.184473991394043,-3.0,-3.0,1.0,1.0,0.0009765625,0.001708984375,0.001953125,0.000732421875,0.0009765625,0.000244140625,196.24659729003903
1851.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,11.0,11.0,0.0,5.109278678894043,5.102198600769043,5.102686882019043,0.0,-12.0,-49.0,0.0,0.0,0.007080078125,0.006591796875,5.109278678894043,0.00048828125,5.102198600769043,5.102686882019043,51.211021423339844
1852.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,10.0,10.0,10.0,4.64305305480957,4.63987922668457,4.63719367980957,4.63646125793457,-13.0,-5.0,-13.0,-1.0,0.003173828125,0.005859375,0.006591796875,0.002685546875,0.00341796875,0.000732421875,68.71523284912111
1853.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,2.0,2.0,2.0,2.0,0.5753566026687622,0.5736476182937622,0.5716944932937622,0.5709620714187622,-9.0,-25.0,-2.0,1.0,0.001708984375,0.003662109375,0.00439453125,0.001953125,0.002685546875,0.000732421875,96.40758514404295
1854.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0205078125,0.01513671875,0.01416015625,0.0,-86.0,-2.0,-5.0,0.0,0.00537109375,0.00634765625,0.0205078125,0.0009765625,0.01513671875,0.01416015625,108.8174285888672
1855.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,10.0,0.0,4.81151008605957,4.81028938293457,4.80955696105957,0.0,1.0,-5.0,-1.0,0.0,0.001220703125,0.001953125,4.81151008605957,0.000732421875,4.81028938293457,4.80955696105957,186.1318206787109
1856.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,5.198634147644043,5.197657585144043,5.197169303894043,5.196925163269043,-3.0,-1.0,-3.0,-2.0,0.0009765625,0.00146484375,0.001708984375,0.00048828125,0.000732421875,0.000244140625,186.3022003173828
1857.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,2.853345394134521,2.851636409759521,2.851392269134521,0.0,-5.0,1.0,1.0,0.0,0.001708984375,0.001953125,2.853345394134521,0.000244140625,2.851636409759521,2.851392269134521,187.4814758300781
1858.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.6615382432937622,0.6554347276687622,0.0,0.0,-11.0,-2.0,0.0,0.0,0.006103515625,0.6615382432937622,0.6615382432937622,0.6554347276687622,0.6554347276687622,0.0,75.27640533447266
1859.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,0.7803518772125244,0.7694483995437622,0.7671682834625244,0.0,-49.0,-16.0,1.0,0.0,0.010903477668762207,0.01318359375,0.7803518772125244,0.002280116081237793,0.7694483995437622,0.7671682834625244,8.721718788146973
1860.0,4.0,1.0,1.0,1.0,1.0,-1.0,-2.0,-2.0,-2.0,9.0,9.0,9.0,9.0,4.3189172744750985,4.3174524307250985,4.3169641494750985,4.3167200088500985,10.0,11.0,-3.0,-14.0,0.00146484375,0.001953125,0.002197265625,0.00048828125,0.000732421875,0.000244140625,143.4842529296875
1861.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,2.841382503509521,2.838696956634521,2.838208675384521,0.0,-5.0,-1.0,0.0,0.0,0.002685546875,0.003173828125,2.841382503509521,0.00048828125,2.838696956634521,2.838208675384521,142.1202850341797
1862.0,2.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.7763627767562866,1.7756303548812866,0.0,0.0,-4.0,0.0,0.0,0.0,0.000732421875,1.7763627767562866,1.7763627767562866,1.7756303548812866,1.7756303548812866,0.0,60.45857620239258
1863.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,2.207920551300049,2.204258441925049,2.203526020050049,0.0,-7.0,-2.0,-1.0,0.0,0.003662109375,0.00439453125,2.207920551300049,0.000732421875,2.204258441925049,2.203526020050049,113.5501708984375
1864.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,5.0,5.0,5.0,0.0,2.1610455513000493,2.1593365669250493,2.1581158638000493,0.0,-9.0,-5.0,-1.0,0.0,0.001708984375,0.0029296875,2.1610455513000493,0.001220703125,2.1593365669250493,2.1581158638000493,99.50010681152344
1865.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,4.76805305480957,4.76536750793457,4.76292610168457,4.76268196105957,-11.0,-27.0,-3.0,3.0,0.002685546875,0.005126953125,0.00537109375,0.00244140625,0.002685546875,0.000244140625,61.43033981323242
1866.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,1.0,1.0,1.0,0.0,0.053955078125,0.052978515625,0.052734375,0.0,24.0,-2.0,-2.0,0.0,0.0009765625,0.001220703125,0.053955078125,0.000244140625,0.052978515625,0.052734375,186.66693115234372
1867.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,2.518872737884521,2.517407894134521,2.516431331634521,2.515943050384521,-6.0,-3.0,-4.0,-2.0,0.00146484375,0.00244140625,0.0029296875,0.0009765625,0.00146484375,0.00048828125,135.48258972167972
1868.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,5.148341178894043,5.146876335144043,5.146143913269043,5.145411491394043,-4.0,-6.0,-2.0,-2.0,0.00146484375,0.002197265625,0.0029296875,0.000732421875,0.00146484375,0.000732421875,162.3635711669922
1869.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.15380859375,0.15234375,0.1513671875,0.15079604089260099,-5.0,-5.0,-9.0,-5.0,0.00146484375,0.00244140625,0.0030125528573990146,0.0009765625,0.0015477091073990146,0.0005711466073990146,130.13543701171878
1870.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,12.0,12.0,12.0,0.0,5.6597328186035165,5.6463050842285165,5.6436195373535165,0.0,-25.0,-15.0,-42.0,0.0,0.013427734375,0.01611328125,5.6597328186035165,0.002685546875,5.6463050842285165,5.6436195373535165,29.76927375793457
1871.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,2.555493831634521,2.554761409759521,0.0,0.0,-2.0,-2.0,0.0,0.0,0.000732421875,2.555493831634521,2.555493831634521,2.554761409759521,2.554761409759521,0.0,160.68426513671875
1872.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,5.6323890686035165,5.6316566467285165,5.6309242248535165,0.0,0.0,-3.0,-3.0,0.0,0.000732421875,0.00146484375,5.6323890686035165,0.000732421875,5.6316566467285165,5.6309242248535165,195.75482177734372
1873.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,10.0,10.0,10.0,0.0,4.88817024230957,4.88743782043457,4.88670539855957,0.0,-6.0,-2.0,12.0,0.0,0.000732421875,0.00146484375,4.88817024230957,0.000732421875,4.88743782043457,4.88670539855957,161.76002502441406
1874.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,11.0,11.0,11.0,0.0,5.137110710144043,5.136866569519043,5.135890007019043,0.0,-15.0,-1.0,-3.0,0.0,0.000244140625,0.001220703125,5.137110710144043,0.0009765625,5.136866569519043,5.135890007019043,167.4195098876953
1876.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,2.862134456634521,2.857251644134521,0.0,0.0,-10.0,-5.0,0.0,0.0,0.0048828125,2.862134456634521,2.862134456634521,2.857251644134521,2.857251644134521,0.0,80.12406158447266
1877.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,4.0874719619750985,4.0850305557250985,4.0835657119750985,4.0825891494750985,-8.0,-6.0,-23.0,0.0,0.00244140625,0.00390625,0.0048828125,0.00146484375,0.00244140625,0.0009765625,90.00030517578125
1878.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,3.024161100387573,3.022696256637573,3.021475553512573,3.020743131637573,-5.0,-2.0,-4.0,-1.0,0.00146484375,0.002685546875,0.00341796875,0.001220703125,0.001953125,0.000732421875,152.1121063232422
