Event,dtPrimitive.id_r,dtPrimitive.id_eta,dtPrimitive.id_phi,dtPrimitive.phiGlb(),dtPrimitive.phiB,dtPrimitive.quality,genParticle.pt
1822,2,0,2,0.7001124620437622,-6.0,5,168.98406982421875
1822,3,0,2,0.6993800401687622,-3.0,6,168.98406982421875
1822,4,0,3,0.6988089084625244,-2.0,6,168.98406982421875
1823,2,-2,3,0.7979300022125244,1.0,3,91.48303985595703
1823,4,-2,3,0.7957327365875244,-3.0,6,91.48303985595703
1823,1,-1,2,0.7999659776687622,-7.0,6,91.48303985595703
1824,1,0,3,0.9668753147125244,-4.0,6,144.59423828125
1824,2,0,3,0.9651663303375244,-3.0,6,144.59423828125
1824,3,0,3,0.9639456272125244,-3.0,6,144.59423828125
1825,1,0,2,0.7284327745437622,-28.0,5,22.642868041992188
1825,2,0,2,0.7211085557937622,-50.0,2,22.642868041992188
1825,3,0,2,0.7128077745437622,32.0,5,22.642868041992188
1825,4,0,3,0.7117483615875244,-7.0,6,22.642868041992188
1826,2,1,5,2.187168598175049,-47.0,3,15.847600936889648
1826,3,1,5,2.179844379425049,-15.0,6,15.847600936889648
1826,4,1,5,2.175693988800049,-13.0,5,15.847600936889648
1827,2,-2,12,5.858707427978516,-5.0,5,198.83050537109375
1827,3,-2,12,5.858463287353516,1.0,6,198.83050537109375
1827,4,-2,12,5.858219146728516,1.0,2,198.83050537109375
1827,1,-1,12,5.860172271728516,25.0,2,198.83050537109375
1828,1,-2,1,0.034912109375,8.0,3,72.02955627441406
1828,2,-2,1,0.032470703125,-16.0,3,72.02955627441406
1828,3,-2,1,0.031005859375,-1.0,6,72.02955627441406
1829,1,1,6,2.6250739097595215,-3.0,6,123.6211929321289
1829,2,1,6,2.6233649253845215,-27.0,3,123.6211929321289
1829,4,1,6,2.6219000816345215,-2.0,6,123.6211929321289
1830,1,0,4,1.7580522298812866,-5.0,6,82.71685028076172
1830,2,0,4,1.7558549642562866,-18.0,2,82.71685028076172
1830,3,0,4,1.7536576986312866,8.0,3,82.71685028076172
1830,4,0,4,1.7529252767562866,0.0,6,82.71685028076172
1831,1,0,5,2.113682270050049,-169.0,5,4.326865196228027
1831,2,0,5,2.060459613800049,-127.0,5,4.326865196228027
1831,3,0,5,2.037022113800049,24.0,6,4.326865196228027
1832,3,-2,9,4.228585243225098,-9.0,6,24.977495193481445
1832,4,-2,9,4.226387977600098,-5.0,6,24.977495193481445
1832,1,-1,9,4.241768836975098,-27.0,6,24.977495193481445
1832,2,-1,9,4.233956336975098,-18.0,6,24.977495193481445
1833,1,1,9,4.085762977600098,-7.0,6,80.35430145263672
1833,2,1,9,4.083321571350098,-8.0,6,80.35430145263672
1833,3,1,9,4.082100868225098,3.0,2,80.35430145263672
1833,4,2,9,4.081612586975098,-5.0,5,80.35430145263672
1834,4,-2,6,2.9138922691345215,-2.0,5,109.0628433227539
1834,1,-1,6,2.9170660972595215,-6.0,6,109.0628433227539
1834,2,-1,7,2.9160068035125732,39.0,2,109.0628433227539
1835,1,0,9,4.154610633850098,-8.0,3,72.82726287841797
1835,2,0,9,4.152413368225098,-7.0,5,72.82726287841797
1835,3,0,9,4.150460243225098,-3.0,6,72.82726287841797
1836,1,0,3,0.9871389865875244,-7.0,6,182.84002685546875
1836,2,0,3,0.9893362522125244,80.0,2,182.84002685546875
1836,3,0,3,0.9846975803375244,-19.0,2,182.84002685546875
1836,4,0,3,0.9839651584625244,-19.0,3,182.84002685546875
1837,2,2,2,0.3202296495437622,28.0,3,137.12518310546875
1837,4,2,2,0.3187648057937622,0.0,6,137.12518310546875
1838,2,-1,2,0.3661280870437622,-2.0,6,153.8000030517578
1838,4,-1,2,0.3646632432937622,-1.0,6,153.8000030517578
1839,1,0,7,3.3283603191375732,-8.0,6,87.58953857421875
1839,2,0,7,3.3264071941375732,7.0,2,87.58953857421875
1839,4,1,7,3.3239657878875732,0.0,6,87.58953857421875
1840,1,1,11,5.402979850769043,-77.0,6,9.063828468322754
1840,2,1,11,5.380030632019043,-56.0,6,9.063828468322754
1840,3,1,11,5.365870475769043,-12.0,6,9.063828468322754
1841,1,0,3,1.0476858615875244,-84.0,6,26.808881759643555
1841,2,0,3,1.0240042209625244,-54.0,6,26.808881759643555
1841,3,0,3,1.0086233615875244,-26.0,6,26.808881759643555
1841,4,0,3,1.0047171115875244,-4.0,6,26.808881759643555
1842,1,0,7,3.3537509441375732,-29.0,6,28.600126266479492
1842,3,0,7,3.3388583660125732,-19.0,6,28.600126266479492
1842,4,0,7,3.3351962566375732,-23.0,2,28.600126266479492
1843,1,0,7,3.2031161785125732,-6.0,5,125.97208404541016
1843,2,0,7,3.2014071941375732,-5.0,5,125.97208404541016
1843,3,0,7,3.1999423503875732,-1.0,6,125.97208404541016
1843,4,0,7,3.1992099285125732,-1.0,6,125.97208404541016
1844,4,-2,4,1.2246049642562866,2.0,5,93.1904525756836
1844,1,-1,3,1.2285940647125244,-5.0,6,93.1904525756836
1844,2,-1,3,1.2268850803375244,9.0,2,93.1904525756836
1845,1,0,3,0.9683401584625244,-42.0,6,18.39077377319336
1845,2,0,3,0.9549124240875244,-32.0,6,18.39077377319336
1845,3,0,3,0.9461233615875244,-17.0,5,18.39077377319336
1845,4,0,3,0.9431936740875244,2.0,3,18.39077377319336
1846,3,-2,4,1.7441362142562866,-1.0,6,148.02560424804688
1846,4,-2,4,1.7436479330062866,-1.0,6,148.02560424804688
1846,1,-1,4,1.7460893392562866,-2.0,6,148.02560424804688
1846,2,-1,4,1.7448686361312866,-2.0,5,148.02560424804688
1847,1,0,5,2.048008441925049,-2.0,6,171.6129608154297
1847,2,0,5,2.046787738800049,-4.0,6,171.6129608154297
1847,3,0,5,2.045811176300049,-1.0,5,171.6129608154297
1847,4,0,5,2.045322895050049,0.0,6,171.6129608154297
1848,1,2,5,2.063633441925049,-5.0,6,160.27273559570312
1848,2,2,5,2.062412738800049,-4.0,5,160.27273559570312
1848,3,2,5,2.061924457550049,-4.0,6,160.27273559570312
1849,1,0,5,2.248203754425049,-78.0,2,9.874009132385254
1849,2,0,5,2.221592426300049,-60.0,6,9.874009132385254
1849,3,0,5,2.205479145050049,-28.0,5,9.874009132385254
1849,4,0,5,2.200840473175049,2.0,6,9.874009132385254
1850,1,-1,11,5.186427116394043,-3.0,6,196.24659729003906
1850,2,-1,11,5.185450553894043,-3.0,5,196.24659729003906
1850,3,-1,11,5.184718132019043,1.0,6,196.24659729003906
1850,4,-1,11,5.184473991394043,1.0,2,196.24659729003906
1851,1,0,11,5.109278678894043,-12.0,6,51.211021423339844
1851,3,1,11,5.102198600769043,-49.0,4,51.211021423339844
1851,4,1,11,5.102686882019043,0.0,6,51.211021423339844
1852,1,1,10,4.64305305480957,-13.0,6,68.7152328491211
1852,2,1,10,4.63987922668457,-5.0,5,68.7152328491211
1852,3,2,10,4.63719367980957,-13.0,3,68.7152328491211
1852,4,2,10,4.63646125793457,-1.0,6,68.7152328491211
1853,3,-2,2,0.5716944932937622,-2.0,5,96.40758514404297
1853,4,-2,2,0.5709620714187622,1.0,6,96.40758514404297
1853,1,-1,2,0.5753566026687622,-9.0,6,96.40758514404297
1853,2,-1,2,0.5736476182937622,-25.0,2,96.40758514404297
1854,2,1,1,0.0205078125,-86.0,6,108.81742858886719
1854,3,1,1,0.01513671875,-2.0,6,108.81742858886719
1854,4,1,1,0.01416015625,-5.0,4,108.81742858886719
1855,1,0,10,4.81151008605957,1.0,4,186.13182067871094
1855,2,0,10,4.81028938293457,-5.0,6,186.13182067871094
1855,4,1,10,4.80955696105957,-1.0,6,186.13182067871094
1856,1,1,11,5.198634147644043,-3.0,6,186.3022003173828
1856,2,1,11,5.197657585144043,-1.0,6,186.3022003173828
1856,3,1,11,5.197169303894043,-3.0,5,186.3022003173828
1856,4,1,11,5.196925163269043,-2.0,5,186.3022003173828
1857,1,0,6,2.8533453941345215,-5.0,6,187.48147583007812
1857,3,0,6,2.8516364097595215,1.0,6,187.48147583007812
1857,4,0,6,2.8513922691345215,1.0,6,187.48147583007812
1858,1,0,2,0.6615382432937622,-11.0,6,75.27640533447266
1858,4,1,2,0.6554347276687622,-2.0,6,75.27640533447266
1859,3,1,2,0.7694483995437622,-16.0,6,8.721718788146973
1859,2,1,3,0.7803518772125244,-49.0,6,8.721718788146973
1859,4,1,3,0.7671682834625244,1.0,6,8.721718788146973
1860,2,-2,9,4.317452430725098,11.0,3,143.4842529296875
1860,3,-2,9,4.316964149475098,-3.0,5,143.4842529296875
1860,4,-2,9,4.316720008850098,-14.0,2,143.4842529296875
1860,1,-1,9,4.318917274475098,10.0,2,143.4842529296875
1861,1,0,6,2.8413825035095215,-5.0,5,142.1202850341797
1861,3,0,6,2.8386969566345215,-1.0,6,142.1202850341797
1861,4,0,6,2.8382086753845215,0.0,6,142.1202850341797
1862,3,-1,4,1.7763627767562866,-4.0,3,60.45857620239258
1862,4,-1,4,1.7756303548812866,0.0,6,60.45857620239258
1863,1,1,5,2.207920551300049,-7.0,4,113.5501708984375
1863,3,2,5,2.204258441925049,-2.0,5,113.5501708984375
1863,4,2,5,2.203526020050049,-1.0,6,113.5501708984375
1864,1,-2,5,2.161045551300049,-9.0,3,99.50010681152344
1864,2,-2,5,2.159336566925049,-5.0,6,99.50010681152344
1864,3,-2,5,2.158115863800049,-1.0,5,99.50010681152344
1865,1,0,10,4.76805305480957,-11.0,6,61.43033981323242
1865,2,0,10,4.76536750793457,-27.0,2,61.43033981323242
1865,3,0,10,4.76292610168457,-3.0,6,61.43033981323242
1865,4,0,10,4.76268196105957,3.0,6,61.43033981323242
1866,1,-2,1,0.053955078125,24.0,3,186.66693115234375
1866,2,-2,1,0.052978515625,-2.0,6,186.66693115234375
1866,3,-2,1,0.052734375,-2.0,2,186.66693115234375
1867,1,1,6,2.5188727378845215,-6.0,6,135.4825897216797
1867,2,1,6,2.5174078941345215,-3.0,5,135.4825897216797
1867,3,1,6,2.5164313316345215,-4.0,6,135.4825897216797
1867,4,1,6,2.5159430503845215,-2.0,6,135.4825897216797
1868,1,1,11,5.148341178894043,-4.0,6,162.3635711669922
1868,2,1,11,5.146876335144043,-6.0,2,162.3635711669922
1868,3,1,11,5.146143913269043,-2.0,6,162.3635711669922
1868,4,1,11,5.145411491394043,-2.0,6,162.3635711669922
1869,1,1,1,0.15380859375,-5.0,6,130.13543701171875
1869,2,1,1,0.15234375,-5.0,5,130.13543701171875
1869,3,1,1,0.1513671875,-9.0,5,130.13543701171875
1869,4,2,2,0.150796040892601,-5.0,3,130.13543701171875
1870,1,1,12,5.659732818603516,-25.0,6,29.76927375793457
1870,3,2,12,5.646305084228516,-15.0,6,29.76927375793457
1870,4,2,12,5.643619537353516,-42.0,2,29.76927375793457
1871,2,1,6,2.5554938316345215,-2.0,6,160.68426513671875
1871,3,1,6,2.5547614097595215,-2.0,6,160.68426513671875
1872,1,0,12,5.632389068603516,0.0,6,195.75482177734375
1872,2,0,12,5.631656646728516,-3.0,6,195.75482177734375
1872,3,0,12,5.630924224853516,-3.0,6,195.75482177734375
1873,1,2,10,4.88817024230957,-6.0,6,161.76002502441406
1873,2,2,10,4.88743782043457,-2.0,6,161.76002502441406
1873,3,2,10,4.88670539855957,12.0,2,161.76002502441406
1874,1,-2,11,5.137110710144043,-15.0,5,167.4195098876953
1874,2,-2,11,5.136866569519043,-1.0,6,167.4195098876953
1874,3,-2,11,5.135890007019043,-3.0,5,167.4195098876953
1875,1,0,1,0.1494140625,-11.0,6,71.35746002197266
1875,2,0,1,0.14697265625,26.0,2,71.35746002197266
1875,3,0,1,0.144775390625,-3.0,6,71.35746002197266
1875,4,0,1,0.14453125,2.0,2,71.35746002197266
1875,4,0,2,0.144936665892601,0.0,6,71.35746002197266
1876,1,1,6,2.8621344566345215,-10.0,6,80.12406158447266
1876,3,1,6,2.8572516441345215,-5.0,6,80.12406158447266
1877,1,1,9,4.087471961975098,-8.0,6,90.00030517578125
1877,2,1,9,4.085030555725098,-6.0,6,90.00030517578125
1877,3,1,9,4.083565711975098,-23.0,2,90.00030517578125
1877,4,1,9,4.082589149475098,0.0,6,90.00030517578125
1878,1,0,7,3.0241611003875732,-5.0,6,152.1121063232422
1878,2,0,7,3.0226962566375732,-2.0,6,152.1121063232422
1878,3,0,7,3.0214755535125732,-4.0,4,152.1121063232422
1878,4,0,7,3.0207431316375732,-1.0,4,152.1121063232422
1879,4,1,5,2.430088520050049,2.0,5,140.71861267089844
1879,2,1,6,2.4319586753845215,-3.0,6,140.71861267089844
1879,3,1,6,2.4309821128845215,-3.0,6,140.71861267089844
1880,2,-2,11,5.328761100769043,-5.0,6,154.6037139892578
1880,3,-2,11,5.328028678894043,-2.0,6,154.6037139892578
1880,4,-2,11,5.327296257019043,-1.0,6,154.6037139892578
1880,1,-1,11,5.329981803894043,-6.0,5,154.6037139892578
1881,1,0,11,5.156153678894043,-5.0,5,170.0285186767578
1881,3,1,11,5.154200553894043,-10.0,2,170.0285186767578
1881,4,1,11,5.155421257019043,-43.0,5,170.0285186767578
1882,3,-2,4,1.5322221517562866,-1.0,6,173.99710083007812
1882,4,-2,4,1.5319780111312866,-3.0,6,173.99710083007812
1882,1,-1,4,1.5341752767562866,-4.0,6,173.99710083007812
1883,2,1,1,-0.219482421875,-5.0,5,60.63388442993164
1883,4,1,1,-0.22265625,-35.0,3,60.63388442993164
1883,1,1,12,6.066226959228516,-13.0,5,60.63388442993164
1884,4,1,10,5.04466438293457,-21.0,2,38.249263763427734
1884,2,1,11,5.052149772644043,-15.0,5,38.249263763427734
1884,3,1,11,5.047266960144043,-11.0,6,38.249263763427734
1885,2,-2,3,0.9226858615875244,-8.0,6,82.7099380493164
1885,3,-2,3,0.9212210178375244,13.0,3,82.7099380493164
1885,4,-2,3,0.9204885959625244,39.0,2,82.7099380493164
1885,1,-1,3,0.9258596897125244,-14.0,2,82.7099380493164
1886,4,2,4,1.8837846517562866,0.0,5,62.1698112487793
1887,1,1,8,3.665679693222046,-5.0,6,115.96568298339844
1887,2,1,8,3.665191411972046,0.0,2,115.96568298339844
1887,3,2,8,3.663482427597046,-2.0,6,115.96568298339844
1887,4,2,8,3.662994146347046,-24.0,2,115.96568298339844
1888,4,-1,1,-0.34765625,5.0,2,28.16558837890625
1888,1,-1,12,5.946842193603516,-27.0,6,28.16558837890625
1888,2,-1,12,5.940006256103516,-16.0,6,28.16558837890625
1888,3,-1,12,5.935611724853516,-14.0,5,28.16558837890625
1889,1,0,8,3.532623052597046,-4.0,6,177.83544921875
1889,2,0,8,3.531890630722046,-5.0,6,177.83544921875
1889,3,0,8,3.530669927597046,-3.0,6,177.83544921875
1890,3,-2,4,1.8415483236312866,11.0,2,158.49688720703125
1890,4,-2,4,1.8408159017562866,-4.0,6,158.49688720703125
1890,1,-1,4,1.8435014486312866,-5.0,6,158.49688720703125
1890,2,-1,5,1.8429303169250488,13.0,4,158.49688720703125
1891,1,0,4,1.7770951986312866,-4.0,2,133.17739868164062
1891,4,1,4,1.7734330892562866,-2.0,6,133.17739868164062
1892,2,-2,10,4.91844367980957,-4.0,2,115.36170196533203
1892,3,-2,10,4.91722297668457,0.0,6,115.36170196533203
1893,1,1,2,0.5814601182937622,-85.0,6,8.793222427368164
1893,2,1,2,0.5568019151687622,-56.0,6,8.793222427368164
1893,3,1,2,0.5394679307937622,-30.0,6,8.793222427368164
1893,4,1,2,0.5345851182937622,-5.0,6,8.793222427368164
1894,1,-1,8,3.982330083847046,-13.0,2,26.61542510986328
1894,4,-1,8,3.963531255722046,-8.0,6,26.61542510986328
1894,2,-1,9,3.9741907119750977,-19.0,6,26.61542510986328
1895,2,-1,4,1.6030229330062866,9.0,3,155.7813720703125
1895,3,-1,4,1.6022905111312866,1.0,6,155.7813720703125
1895,4,-1,4,1.6018022298812866,-1.0,5,155.7813720703125
1896,1,-1,8,3.693267583847046,-42.0,6,16.99582290649414
1896,2,-1,8,3.682769536972046,-34.0,2,16.99582290649414
1896,3,-1,8,3.673980474472046,-4.0,2,16.99582290649414
1896,4,-1,8,3.669097661972046,-10.0,6,16.99582290649414
1897,1,0,8,3.593902349472046,-35.0,6,22.45526123046875
1898,1,0,2,0.7032862901687622,-13.0,6,60.03758239746094
1898,2,0,2,0.7001124620437622,-3.0,5,60.03758239746094
1898,3,0,2,0.6964503526687622,-6.0,6,60.03758239746094
1898,4,0,3,0.6944143772125244,-5.0,6,60.03758239746094
1899,1,0,8,3.823882818222046,-61.0,6,11.810384750366211
1899,2,0,8,3.806548833847046,-41.0,6,11.810384750366211
1899,3,0,8,3.775054693222046,-81.0,3,11.810384750366211
1899,4,0,8,3.791167974472046,-13.0,3,11.810384750366211
1900,1,-1,9,4.270577430725098,10.0,3,162.25038146972656
1900,2,-1,9,4.269356727600098,-4.0,6,162.25038146972656
1900,3,-1,9,4.268380165100098,-1.0,6,162.25038146972656
1900,4,-1,9,4.267647743225098,-15.0,3,162.25038146972656
1901,1,2,3,1.3220999240875244,-4.0,4,182.46878051757812
1901,2,2,4,1.3205522298812866,-19.0,4,182.46878051757812
1902,3,-2,9,4.102852821350098,-54.0,5,6.838472843170166
1902,4,-2,9,4.091866493225098,-24.0,5,6.838472843170166
1902,1,-1,9,4.165841102600098,-125.0,6,6.838472843170166
1903,1,-1,7,3.2319247722625732,-7.0,6,181.14068603515625
1903,2,-1,7,3.2304599285125732,-3.0,6,181.14068603515625
1903,3,-1,7,3.2294833660125732,-3.0,5,181.14068603515625
1903,4,-1,7,3.2292392253875732,32.0,3,181.14068603515625
1904,4,-2,9,4.226387977600098,-5.0,6,38.00336837768555
1904,1,-1,9,4.238106727600098,-20.0,6,38.00336837768555
1904,2,-1,9,4.232247352600098,-14.0,6,38.00336837768555
1905,1,2,9,4.480782508850098,-10.0,6,96.32122802734375
1905,2,2,10,4.47899055480957,-4.0,6,96.32122802734375
1906,4,1,8,4.007232666015625,3.0,6,122.41331481933594
1906,2,1,9,4.019600868225098,35.0,3,122.41331481933594
1906,3,1,9,4.007637977600098,-4.0,6,122.41331481933594
1907,2,1,10,4.53270149230957,-34.0,6,15.019615173339844
1907,3,1,10,4.52269172668457,-20.0,6,15.019615173339844
1907,4,1,10,4.51927375793457,-3.0,6,15.019615173339844
1908,3,-1,1,0.217041015625,-10.0,3,10.786226272583008
1908,4,-1,2,0.215493306517601,2.0,5,10.786226272583008
1908,1,0,1,0.2509765625,-72.0,6,10.786226272583008
1909,1,-2,6,2.5030035972595215,-7.0,6,120.45845794677734
1909,2,-2,6,2.5012946128845215,-3.0,6,120.45845794677734
1909,3,-2,6,2.5003180503845215,-2.0,5,120.45845794677734
1910,1,0,8,3.578521490097046,-32.0,6,23.81379508972168
1910,2,0,8,3.570220708847046,-20.0,6,23.81379508972168
1910,3,0,8,3.564849615097046,-25.0,2,23.81379508972168
1910,4,0,8,3.562164068222046,-2.0,6,23.81379508972168
1911,1,1,6,2.9051032066345215,-21.0,2,160.43496704101562
1911,2,1,7,2.9189364910125732,139.0,3,160.43496704101562
1912,1,1,4,1.7778276205062866,-72.0,6,10.94729995727539
1912,2,1,4,1.7570756673812866,-53.0,6,10.94729995727539
1912,3,1,4,1.7412065267562866,-70.0,5,10.94729995727539
1912,4,2,4,1.7321733236312866,-17.0,6,10.94729995727539
1913,1,-1,4,1.4577592611312866,-11.0,6,66.0368423461914
1913,2,-1,4,1.4545854330062866,-12.0,6,66.0368423461914
1913,3,-1,4,1.4523881673812866,-5.0,5,66.0368423461914
1914,2,1,10,4.52928352355957,-24.0,5,16.922338485717773
1914,3,2,10,4.52244758605957,-29.0,3,16.922338485717773
1915,1,0,5,2.147129535675049,-7.0,6,74.55070495605469
1915,2,0,5,2.144443988800049,-5.0,6,74.55070495605469
1915,3,0,5,2.142246723175049,-4.0,6,74.55070495605469
1915,4,0,5,2.141758441925049,-2.0,6,74.55070495605469
1916,2,0,11,5.085841178894043,-3.0,6,193.4842071533203
1916,3,0,11,5.085108757019043,-2.0,6,193.4842071533203
1917,1,0,10,4.71409797668457,-2.0,6,170.9818572998047
1917,2,0,10,4.71287727355957,0.0,3,170.9818572998047
1918,1,0,2,0.4259425401687622,-4.0,6,153.68405151367188
1918,2,0,2,0.4237452745437622,12.0,5,153.68405151367188
1918,3,0,2,0.4235011339187622,-3.0,6,153.68405151367188
1918,4,0,2,0.4227687120437622,-3.0,6,153.68405151367188
1919,3,-2,9,4.451485633850098,0.0,5,64.7981185913086
1919,2,-2,10,4.45237922668457,32.0,3,64.7981185913086
1919,4,-2,10,4.45164680480957,2.0,6,64.7981185913086
1919,1,-1,9,4.454659461975098,-8.0,6,64.7981185913086
1920,1,0,7,3.1459872722625732,-61.0,6,12.310839653015137
1920,2,0,7,3.1291415691375732,-36.0,6,12.310839653015137
1920,3,0,7,3.1186435222625732,-20.0,6,12.310839653015137
1920,4,0,7,3.1154696941375732,-7.0,5,12.310839653015137
1921,1,-1,9,4.357979774475098,-10.0,3,117.62478637695312
1921,2,-1,9,4.356514930725098,-3.0,5,117.62478637695312
1921,3,-1,9,4.355538368225098,-1.0,6,117.62478637695312
1922,4,-2,3,0.8640921115875244,0.0,6,182.5777587890625
1922,2,-1,3,0.8655569553375244,17.0,2,182.5777587890625
1923,1,1,4,1.8356889486312866,-53.0,6,15.600410461425781
1923,3,2,4,1.8115190267562866,-16.0,6,15.600410461425781
1923,4,2,4,1.8081010580062866,-12.0,5,15.600410461425781
1923,2,2,5,1.8224225044250488,-56.0,2,15.600410461425781
1924,1,-1,5,2.343662738800049,-1.0,3,131.87582397460938
1924,3,-1,5,2.341465473175049,-3.0,6,131.87582397460938
1924,4,-1,5,2.340733051300049,0.0,6,131.87582397460938
1925,1,1,6,2.4893317222595215,-17.0,6,61.01454544067383
1925,2,1,6,2.4856696128845215,-9.0,6,61.01454544067383
1925,3,1,6,2.4829840660095215,-4.0,6,61.01454544067383
1925,4,1,6,2.4820075035095215,-2.0,5,61.01454544067383
1926,1,1,11,5.543848991394043,-34.0,5,23.697345733642578
1926,2,1,12,5.535709381103516,-25.0,6,23.697345733642578
1926,4,1,12,5.526676177978516,18.0,2,23.697345733642578
1927,1,1,5,2.310947895050049,-34.0,3,101.8884048461914
1927,3,1,5,2.303867816925049,-163.0,6,101.8884048461914
1927,4,1,5,2.307041645050049,-1.0,6,101.8884048461914
1928,1,1,7,3.3022372722625732,-3.0,6,188.58828735351562
1928,3,2,7,3.3007724285125732,-5.0,6,188.58828735351562
1928,4,2,7,3.3002841472625732,-5.0,3,188.58828735351562
1929,1,0,2,0.3973780870437622,-4.0,6,140.14317321777344
1929,2,0,2,0.3961573839187622,-36.0,2,140.14317321777344
1929,3,0,2,0.3949366807937622,-6.0,6,140.14317321777344
1929,4,0,2,0.3944483995437622,1.0,5,140.14317321777344
1930,1,1,3,1.1638967990875244,-8.0,6,79.59635925292969
1930,2,1,3,1.1614553928375244,-33.0,2,79.59635925292969
1930,3,2,3,1.1595022678375244,-6.0,6,79.59635925292969
1930,4,2,3,1.1587698459625244,-3.0,6,79.59635925292969
1931,1,0,6,2.5584235191345215,-7.0,6,101.10211944580078
1931,3,1,6,2.5552496910095215,-5.0,6,101.10211944580078
1931,4,1,6,2.5547614097595215,1.0,5,101.10211944580078
1932,1,1,6,2.7454352378845215,-14.0,3,111.25822448730469
1932,2,1,6,2.7442145347595215,-2.0,6,111.25822448730469
1932,3,1,6,2.7429938316345215,-2.0,6,111.25822448730469
1932,4,1,6,2.7425055503845215,-1.0,6,111.25822448730469
1933,1,1,4,1.4785112142562866,-9.0,5,119.65843200683594
1933,3,2,4,1.4765580892562866,-3.0,2,119.65843200683594
1933,4,2,4,1.4760698080062866,0.0,6,119.65843200683594
1934,4,-1,1,-0.201171875,-1.0,6,174.37091064453125
1935,1,0,5,2.025303363800049,-93.0,6,7.929271221160889
1935,2,0,5,1.9977154731750488,-66.0,6,7.929271221160889
1935,3,0,5,1.9825787544250488,-19.0,2,7.929271221160889
1936,3,-2,4,1.6618608236312866,-1.0,6,143.2200469970703
1936,4,-2,4,1.6613725423812866,-1.0,6,143.2200469970703
1936,1,-1,4,1.6635698080062866,-2.0,6,143.2200469970703
1937,2,-1,11,5.135645866394043,-8.0,6,49.638877868652344
1937,3,-1,11,5.132716178894043,-7.0,6,49.638877868652344
1937,4,-1,11,5.131251335144043,-1.0,5,49.638877868652344
1938,1,0,5,2.144443988800049,-8.0,6,79.53631591796875
